Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-28 12:24:07.563,0.005549701,20.34139246,10.09410926,-0.038391742,-0.038155843,0.011282478,1483.414501,6.091116973,
2023-09-28 12:24:07.625,0.00463746,20.34196473,10.0943983,-0.038102705,-0.037868582,0.010980652,1483.415893,5.089819285,
2023-09-28 12:24:07.688,0.005808416,20.34356605,10.09427326,-0.038227741,-0.037992851,0.011371677,1483.42122,6.374781622,
2023-09-28 12:24:07.750,0.005413406,20.34497836,10.09346423,-0.039036767,-0.038796906,0.011237528,1483.425346,5.941078143,
2023-09-28 12:24:07.813,0.004750261,20.34509912,10.09421693,-0.038284071,-0.038048834,0.011018143,1483.425469,5.213280668,
2023-09-28 12:24:07.875,0.005262925,20.342558,10.09308373,-0.039417272,-0.039175073,0.011186164,1483.417917,5.776222809,
2023-09-28 12:24:07.938,0.005474574,20.34064169,10.09308003,-0.039420967,-0.039178745,0.01125675,1483.41217,6.00875591,
2023-09-28 12:24:08.000,0.006321026,20.34033193,10.09305081,-0.039450194,-0.039207792,0.011549121,1483.411569,6.937844731,
2023-09-28 12:24:08.063,0.005244032,20.34019017,10.0935141,-0.038986904,-0.038747348,0.011179049,1483.410712,5.755772993,
2023-09-28 12:24:08.125,0.005615584,20.33974391,10.0940869,-0.038414095,-0.03817806,0.011304356,1483.409511,6.163640083,
2023-09-28 12:24:08.188,0.004980691,20.34034243,10.09260603,-0.039894972,-0.039649837,0.011091763,1483.411059,5.466715702,
2023-09-28 12:24:08.250,0.005422725,20.34097245,10.09468829,-0.037812706,-0.037580366,0.011239334,1483.413182,5.951805701,
2023-09-28 12:24:08.313,0.006419691,20.34114045,10.09462993,-0.037871068,-0.037638369,0.011584189,1483.414096,7.046018421,
2023-09-28 12:24:08.375,0.006706567,20.34205924,10.0938469,-0.0386541,-0.03841659,0.011686459,1483.416998,7.36074154,
2023-09-28 12:24:08.438,0.004750321,20.34212224,10.09431056,-0.03819044,-0.037955779,0.01101714,1483.416414,5.213671348,
2023-09-28 12:24:08.500,0.005309896,20.34194373,10.09353132,-0.038969685,-0.038730235,0.011201693,1483.416074,5.8278502,
2023-09-28 12:24:08.563,0.005215846,20.34219574,10.09338047,-0.039120531,-0.038880154,0.011170312,1483.416801,5.724595413,
2023-09-28 12:24:08.625,0.005084175,20.34274701,10.09343578,-0.039065217,-0.038825181,0.011126734,1483.418428,5.580017324,
2023-09-28 12:24:08.688,0.005742528,20.34351879,10.09322796,-0.039273039,-0.039031726,0.011349022,1483.421033,6.302474929,
2023-09-28 12:24:08.750,0.005596717,20.34440083,10.09398241,-0.038518588,-0.03828191,0.011299471,1483.42367,6.14233242,
2023-09-28 12:24:08.813,0.006128107,20.34596016,10.09308552,-0.039415479,-0.039173291,0.011483293,1483.428613,6.725307334,
2023-09-28 12:24:08.875,0.005074741,20.3499189,10.09383415,-0.038666847,-0.038429258,0.011126042,1483.440249,5.56882562,
2023-09-28 12:24:08.938,0.006264491,20.35286962,10.09406529,-0.03843571,-0.038199542,0.011533279,1483.449703,6.873986163,
2023-09-28 12:24:09.000,0.005925909,20.35419273,10.09371974,-0.038781261,-0.038542969,0.0114157,1483.453583,6.502282264,
2023-09-28 12:24:09.063,0.006109297,20.35485954,10.09324998,-0.039251017,-0.039009839,0.011479615,1483.455678,6.703413354,
2023-09-28 12:24:09.125,0.005507374,20.35576787,10.09397216,-0.038528841,-0.0382921,0.011272895,1483.45821,6.042838955,
2023-09-28 12:24:09.188,0.004660919,20.35645043,10.09425963,-0.038241375,-0.0380064,0.010993194,1483.459963,5.114012527,
2023-09-28 12:24:09.250,0.005944825,20.35653444,10.09420034,-0.03830066,-0.038065321,0.011423011,1483.460721,6.522717627,
2023-09-28 12:24:09.313,0.005356893,20.3571225,10.09286551,-0.039635494,-0.039391953,0.011222561,1483.462252,5.877560371,
2023-09-28 12:24:09.375,0.004839644,20.35840363,10.09292165,-0.039579349,-0.039336154,0.011051745,1483.465949,5.309894891,
2023-09-28 12:24:09.438,0.004604488,20.36023607,10.0939053,-0.038595701,-0.038358549,0.010976374,1483.471449,5.051695659,
2023-09-28 12:24:09.500,0.005206412,20.36114967,10.09260099,-0.039900015,-0.039654849,0.011173552,1483.474436,5.711971191,
2023-09-28 12:24:09.563,0.005436847,20.36127044,10.09323373,-0.039267275,-0.039025997,0.011250877,1483.474904,5.964767043,
2023-09-28 12:24:09.625,0.005836579,20.35934872,10.09395849,-0.038542512,-0.038305688,0.011386556,1483.469232,6.403570626,
2023-09-28 12:24:09.688,0.006283406,20.35719601,10.09366409,-0.038836907,-0.038598273,0.011541316,1483.462862,6.894115728,
2023-09-28 12:24:09.750,0.005930629,20.35359418,10.09337746,-0.039123541,-0.038883147,0.011417137,1483.451759,6.507542435,
2023-09-28 12:24:09.813,0.00606697,20.34968789,10.09314272,-0.039358281,-0.039116444,0.011463187,1483.439929,6.65769185,
2023-09-28 12:24:09.875,0.00459984,20.3437393,10.0936911,-0.038809897,-0.038571429,0.010969185,1483.421266,5.04834168,
